rfc_cliente,rfc_deudor,id_division_deudor,tipo_cliente,giro_cliente,id_division_documento,num_zona,pedido,id_c_deudor,id_c_cliente,contra_recibo,id_c_anomalia,status,id_c_moneda,id_c_tipo_localidad,id_c_ruta,importe_documento,saldo_documento,dias_credito,num_visitas,fecha_recibida_aeesa,fecha_reprogramacion,fecha_revision,fecha_inserta,fecha_deposito,fecha_anomalia,target
28.0,3220.0,1.0,2.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,7292.46,7292.46,,0,0.0,,15,1,,,45
28.0,3220.0,1.0,2.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,12959.98,12959.98,,0,0.0,,15,0,,,45
28.0,3220.0,1.0,2.0,8.0,2.0,,,3658.0,30.0,1701.0,37.0,1.0,0.0,,65.0,6196.02,6196.02,,0,0.0,,15,0,,,45
28.0,3220.0,1.0,2.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,2832.78,2832.78,,0,0.0,32.0,33,0,,,63
28.0,3220.0,1.0,2.0,8.0,2.0,,,3658.0,30.0,1701.0,37.0,1.0,0.0,,65.0,2347.67,2347.67,,0,0.0,,15,0,,,45
28.0,3220.0,1.0,2.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,2277.66,2277.66,,0,0.0,,15,0,,,45
28.0,3220.0,1.0,2.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,6905.94,6905.94,,0,0.0,,15,0,,,45
10.0,2963.0,1.0,0.0,,2.0,,85231.0,2623.0,17.0,1819.0,37.0,1.0,0.0,,9.0,134667.68,134667.68,,0,8.0,,7,8,,,27
4.0,1164.0,0.0,0.0,,1.0,12.0,,4711.0,20.0,1694.0,15.0,2.0,0.0,,105.0,276.17,276.17,22.0,0,5.0,8.0,6,5,,,6
10.0,2963.0,1.0,2.0,,2.0,,85231.0,2623.0,17.0,1819.0,37.0,1.0,0.0,,9.0,134667.68,134667.68,,0,8.0,,7,8,,,27
10.0,2963.0,1.0,1.0,,2.0,,85231.0,2623.0,17.0,1819.0,37.0,1.0,0.0,,9.0,134667.68,134667.68,,0,8.0,,7,8,,,27
4.0,1151.0,0.0,0.0,,1.0,12.0,,3517.0,20.0,1694.0,8.0,2.0,0.0,,105.0,4124.25,4124.25,22.0,0,5.0,8.0,6,5,,,6
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1701.0,37.0,1.0,0.0,,65.0,6196.02,6196.02,,0,0.0,,15,0,,,45
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,2277.66,2277.66,,0,0.0,,15,0,,,45
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1701.0,37.0,1.0,0.0,,65.0,2347.67,2347.67,,0,0.0,,15,0,,,45
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,12959.98,12959.98,,0,0.0,,15,0,,,45
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,6905.94,6905.94,,0,0.0,,15,0,,,45
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,2832.78,2832.78,,0,0.0,32.0,33,0,,,63
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,7292.46,7292.46,,0,0.0,,15,1,,,45
28.0,613.0,1.0,1.0,8.0,2.0,,,3607.0,30.0,1834.0,37.0,1.0,0.0,,100.0,7258.93,7258.93,,0,0.0,49.0,47,0,,,77
28.0,613.0,1.0,2.0,8.0,2.0,,,3607.0,30.0,1834.0,37.0,1.0,0.0,,100.0,7258.93,7258.93,,0,0.0,49.0,47,0,,,77
28.0,613.0,1.0,2.0,8.0,2.0,,,3607.0,30.0,1834.0,0.0,1.0,0.0,,100.0,1117.08,1117.08,,0,0.0,49.0,47,0,,,77
28.0,613.0,1.0,2.0,8.0,2.0,,,3607.0,30.0,1835.0,0.0,1.0,0.0,,100.0,11323.22,11323.22,,0,0.0,49.0,47,0,,,77
28.0,613.0,1.0,1.0,8.0,2.0,,,3607.0,30.0,1835.0,0.0,1.0,0.0,,100.0,11323.22,11323.22,,0,0.0,49.0,47,0,,,77
28.0,613.0,1.0,1.0,8.0,2.0,,,3607.0,30.0,1834.0,0.0,1.0,0.0,,100.0,1117.08,1117.08,,0,0.0,49.0,47,0,,,77
13.0,78.0,0.0,0.0,,1.0,9.0,13942.0,2799.0,24.0,1762.0,15.0,3.0,0.0,,94.0,262.2,0.0,45.0,0,0.0,50.0,15,7,,,45
13.0,78.0,0.0,0.0,,1.0,9.0,13941.0,2799.0,24.0,1762.0,15.0,3.0,0.0,,94.0,3927.87,0.0,45.0,0,0.0,50.0,15,7,,,45
13.0,78.0,0.0,0.0,,1.0,9.0,13939.0,2799.0,24.0,1762.0,15.0,3.0,0.0,,94.0,2493.2,0.0,45.0,0,0.0,50.0,15,7,,,45
13.0,78.0,0.0,0.0,,1.0,9.0,13938.0,2799.0,24.0,1762.0,15.0,3.0,0.0,,94.0,6939.39,0.0,45.0,0,0.0,50.0,15,7,,,45
13.0,78.0,0.0,0.0,,1.0,9.0,13936.0,2799.0,24.0,1762.0,15.0,3.0,0.0,,94.0,186.76,0.0,45.0,0,0.0,50.0,15,7,,,45
13.0,78.0,0.0,0.0,,1.0,9.0,13935.0,2799.0,24.0,1762.0,15.0,3.0,0.0,,94.0,2746.51,0.0,45.0,0,0.0,50.0,15,7,,,45
13.0,78.0,0.0,0.0,,1.0,9.0,13929.0,2799.0,24.0,1762.0,15.0,3.0,0.0,,94.0,560.28,0.0,45.0,0,0.0,50.0,15,7,,,45
13.0,78.0,0.0,0.0,,1.0,9.0,13928.0,2799.0,24.0,1762.0,15.0,3.0,0.0,,94.0,6648.29,0.0,45.0,0,0.0,50.0,15,7,,,45
28.0,3220.0,1.0,1.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,2277.66,2277.66,,0,0.0,,15,0,,,45
28.0,3220.0,1.0,1.0,8.0,2.0,,,3658.0,30.0,1701.0,37.0,1.0,0.0,,65.0,2347.67,2347.67,,0,0.0,,15,0,,,45
28.0,3220.0,1.0,1.0,8.0,2.0,,,3658.0,30.0,1701.0,37.0,1.0,0.0,,65.0,6196.02,6196.02,,0,0.0,,15,0,,,45
28.0,3220.0,1.0,1.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,12959.98,12959.98,,0,0.0,,15,0,,,45
28.0,3220.0,1.0,1.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,6905.94,6905.94,,0,0.0,,15,0,,,45
28.0,3220.0,1.0,1.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,2832.78,2832.78,,0,0.0,32.0,33,0,,,63
28.0,3220.0,1.0,1.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,7292.46,7292.46,,0,0.0,,15,1,,,45
28.0,613.0,1.0,0.0,8.0,2.0,,,3607.0,30.0,1835.0,0.0,1.0,0.0,,100.0,11323.22,11323.22,,0,0.0,49.0,47,0,,,77
28.0,613.0,1.0,0.0,8.0,2.0,,,3607.0,30.0,1834.0,0.0,1.0,0.0,,100.0,1117.08,1117.08,,0,0.0,49.0,47,0,,,77
4.0,772.0,0.0,0.0,,1.0,12.0,,4597.0,20.0,1694.0,8.0,2.0,0.0,,105.0,357.83,357.83,22.0,0,5.0,8.0,6,5,,,6
28.0,613.0,1.0,0.0,8.0,2.0,,,3607.0,30.0,1834.0,37.0,1.0,0.0,,100.0,7258.93,7258.93,,0,0.0,49.0,47,0,,,77
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,4739.7,4739.7,,0,0.0,29.0,29,0,,,59
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,3808.92,3808.92,,0,0.0,29.0,29,0,,,59
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,2583.55,2583.55,,0,0.0,29.0,29,0,,,59
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,2296.39,2296.39,,0,0.0,,6,0,,,36
28.0,613.0,1.0,0.0,8.0,2.0,0.0,1829.0,3607.0,30.0,1777.0,45.0,1.0,0.0,,100.0,1868.76,1868.76,30.0,0,19.0,20.0,48,20,,,78
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,4381.78,4381.78,,0,0.0,29.0,29,0,,,59
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,1596.33,1596.33,,0,0.0,,6,0,,,36
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,1317.39,1317.39,,0,0.0,,6,0,,,36
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,3758.63,3758.63,,0,0.0,,6,0,,,36
28.0,613.0,1.0,0.0,8.0,2.0,0.0,1867.0,3607.0,30.0,1777.0,45.0,1.0,0.0,,100.0,8546.18,8546.18,30.0,0,19.0,20.0,48,20,,,78
5.0,1700.0,3.0,1.0,,3.0,0.0,84285.0,57.0,12.0,1275.0,25.0,2.0,0.0,,59.0,138725.56,138725.56,20.0,1,22.0,96.0,77,23,,,97
5.0,1700.0,3.0,2.0,,3.0,0.0,84285.0,57.0,12.0,1275.0,25.0,2.0,0.0,,59.0,138725.56,138725.56,20.0,1,22.0,96.0,77,23,,,97
13.0,2619.0,0.0,0.0,,1.0,11.0,13375.0,2786.0,24.0,1820.0,15.0,2.0,0.0,,80.0,1435.03,1435.03,15.0,2,0.0,51.0,7,2,,,22
13.0,2604.0,0.0,0.0,,1.0,11.0,13452.0,2764.0,24.0,1592.0,15.0,2.0,0.0,,81.0,2020.48,2020.48,21.0,3,0.0,51.0,16,2,,,23
4.0,1151.0,0.0,0.0,,1.0,13.0,,3601.0,20.0,1694.0,8.0,2.0,0.0,,0.0,1766.5,1766.5,22.0,0,1.0,2.0,7,1,,,7
13.0,3091.0,0.0,0.0,,1.0,11.0,13449.0,2711.0,24.0,1820.0,15.0,3.0,0.0,,80.0,51623.15,0.0,30.0,3,0.0,14.0,7,2,,,38
15.0,1705.0,4.0,2.0,12.0,2.0,,,885.0,4.0,1830.0,17.0,3.0,0.0,,9.0,916299.63,0.0,,2,1.0,13.0,12,2,,,33
28.0,3220.0,1.0,2.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,3758.63,3758.63,,0,0.0,,6,0,,,36
28.0,3220.0,1.0,2.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,1317.39,1317.39,,0,0.0,,6,0,,,36
28.0,3220.0,1.0,2.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,1596.33,1596.33,,0,0.0,,6,0,,,36
28.0,3220.0,1.0,2.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,4381.78,4381.78,,0,0.0,29.0,29,0,,,59
28.0,3220.0,1.0,2.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,2296.39,2296.39,,0,0.0,,6,0,,,36
28.0,3220.0,1.0,2.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,2583.55,2583.55,,0,0.0,29.0,29,0,,,59
28.0,3220.0,1.0,2.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,3808.92,3808.92,,0,0.0,29.0,29,0,,,59
4.0,1151.0,0.0,0.0,,1.0,13.0,,3291.0,20.0,1694.0,8.0,2.0,0.0,,0.0,69121.62,69121.62,22.0,0,1.0,2.0,7,1,,,7
28.0,3220.0,1.0,2.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,4739.7,4739.7,,0,0.0,29.0,29,0,,,59
15.0,1700.0,3.0,0.0,12.0,3.0,,,2699.0,4.0,1449.0,15.0,2.0,0.0,,0.0,778034.04,778034.04,,0,0.0,9.0,2,0,,,28
15.0,1705.0,4.0,0.0,12.0,2.0,,,885.0,4.0,1830.0,17.0,3.0,0.0,,9.0,916299.63,0.0,,2,1.0,13.0,12,2,,,33
4.0,1151.0,0.0,0.0,,1.0,12.0,,3517.0,20.0,1694.0,8.0,2.0,0.0,,0.0,11222.55,11222.55,22.0,0,1.0,7.0,6,1,,,6
15.0,1705.0,4.0,1.0,12.0,2.0,,,885.0,4.0,1830.0,17.0,3.0,0.0,,9.0,916299.63,0.0,,2,1.0,13.0,12,2,,,33
15.0,1700.0,3.0,2.0,12.0,3.0,,,2699.0,4.0,1449.0,15.0,2.0,0.0,,0.0,778034.04,778034.04,,0,0.0,9.0,2,0,,,28
28.0,3220.0,1.0,1.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,3758.63,3758.63,,0,0.0,,6,0,,,36
28.0,3220.0,1.0,1.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,1317.39,1317.39,,0,0.0,,6,0,,,36
28.0,3220.0,1.0,1.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,1596.33,1596.33,,0,0.0,,6,0,,,36
28.0,3220.0,1.0,1.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,2296.39,2296.39,,0,0.0,,6,0,,,36
28.0,3220.0,1.0,1.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,4739.7,4739.7,,0,0.0,29.0,29,0,,,59
15.0,1700.0,3.0,1.0,12.0,3.0,,,2699.0,4.0,1449.0,15.0,2.0,0.0,,0.0,778034.04,778034.04,,0,0.0,9.0,2,0,,,28
4.0,1324.0,0.0,0.0,,1.0,10.0,,4223.0,20.0,1694.0,15.0,3.0,0.0,,0.0,3602.99,0.0,22.0,0,1.0,2.0,10,1,,,10
28.0,3220.0,1.0,1.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,3808.92,3808.92,,0,0.0,29.0,29,0,,,59
28.0,3220.0,1.0,1.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,2583.55,2583.55,,0,0.0,29.0,29,0,,,59
28.0,3220.0,1.0,1.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,4381.78,4381.78,,0,0.0,29.0,29,0,,,59
4.0,1164.0,0.0,0.0,,1.0,10.0,,4701.0,20.0,1694.0,8.0,2.0,0.0,,0.0,13245.72,13245.72,22.0,0,1.0,2.0,10,1,,,10
4.0,1324.0,0.0,0.0,,1.0,10.0,,4223.0,20.0,1694.0,15.0,3.0,0.0,,0.0,1493.07,0.0,22.0,0,1.0,2.0,10,1,,,10
28.0,613.0,1.0,1.0,8.0,2.0,0.0,1829.0,3607.0,30.0,1777.0,45.0,1.0,0.0,,100.0,1868.76,1868.76,30.0,0,19.0,20.0,48,20,,,78
4.0,1164.0,0.0,0.0,,1.0,10.0,,4750.0,20.0,1694.0,8.0,2.0,0.0,,0.0,609.45,609.45,22.0,0,1.0,2.0,10,1,,,10
28.0,613.0,1.0,1.0,8.0,2.0,0.0,1867.0,3607.0,30.0,1777.0,45.0,1.0,0.0,,100.0,8546.18,8546.18,30.0,0,19.0,20.0,48,20,,,78
28.0,613.0,1.0,2.0,8.0,2.0,0.0,1867.0,3607.0,30.0,1777.0,45.0,1.0,0.0,,100.0,8546.18,8546.18,30.0,0,19.0,20.0,48,20,,,78
28.0,613.0,1.0,2.0,8.0,2.0,0.0,1829.0,3607.0,30.0,1777.0,45.0,1.0,0.0,,100.0,1868.76,1868.76,30.0,0,19.0,20.0,48,20,,,78
13.0,534.0,0.0,0.0,,1.0,11.0,13350.0,2771.0,24.0,1820.0,15.0,3.0,0.0,,80.0,759.0,0.0,30.0,3,0.0,14.0,7,2,,,14
13.0,536.0,0.0,0.0,,1.0,10.0,13371.0,2768.0,24.0,1877.0,15.0,2.0,0.0,,80.0,5044.79,5044.79,30.0,4,0.0,27.0,5,2,,,14
13.0,78.0,0.0,0.0,,1.0,9.0,13167.0,2799.0,24.0,1762.0,15.0,3.0,0.0,,94.0,5760.61,0.0,45.0,0,0.0,51.0,16,2,,,46
13.0,78.0,0.0,0.0,,1.0,9.0,13168.0,2799.0,24.0,1762.0,15.0,3.0,0.0,,94.0,3167.56,0.0,45.0,0,0.0,51.0,16,2,,,46
4.0,109.0,0.0,0.0,,1.0,10.0,,4138.0,20.0,1694.0,8.0,2.0,0.0,,0.0,402.8,402.8,22.0,0,1.0,2.0,8,1,,,8
4.0,787.0,0.0,0.0,,1.0,13.0,,1361.0,20.0,1694.0,8.0,2.0,0.0,,0.0,314.62,314.62,22.0,0,1.0,2.0,7,1,,,7
4.0,787.0,0.0,0.0,,1.0,13.0,,1361.0,20.0,1694.0,8.0,2.0,0.0,,0.0,3193.21,3193.21,22.0,0,1.0,2.0,7,1,,,7
5.0,1700.0,3.0,0.0,,3.0,0.0,84285.0,57.0,12.0,1275.0,25.0,2.0,0.0,,59.0,138725.56,138725.56,20.0,1,22.0,96.0,77,23,,,97
13.0,797.0,0.0,0.0,,1.0,10.0,13391.0,2785.0,24.0,1820.0,36.0,2.0,0.0,,80.0,390.0,390.0,30.0,2,0.0,54.0,22,2,,,53
29.0,3220.0,1.0,0.0,9.0,1.0,0.0,7236.0,3606.0,29.0,1834.0,37.0,1.0,0.0,,99.0,16828.12,16828.12,30.0,0,3.0,6.0,7,3,,,37
29.0,3220.0,1.0,0.0,9.0,1.0,0.0,7107.0,3606.0,29.0,1834.0,37.0,1.0,0.0,,99.0,6834.95,6834.95,30.0,0,3.0,6.0,7,3,,,37
29.0,3220.0,1.0,1.0,9.0,1.0,0.0,7236.0,3606.0,29.0,1834.0,37.0,1.0,0.0,,99.0,16828.12,16828.12,30.0,0,3.0,6.0,7,3,,,37
29.0,3220.0,1.0,1.0,9.0,1.0,0.0,7107.0,3606.0,29.0,1834.0,37.0,1.0,0.0,,99.0,6834.95,6834.95,30.0,0,3.0,6.0,7,3,,,37
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,2597.12,2597.12,,0,0.0,30.0,30,0,,,60
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,2025.24,2025.24,,0,0.0,,7,0,,,37
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,2470.92,2470.92,,0,0.0,,7,0,,,37
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,3235.07,3235.07,,0,0.0,,7,0,,,37
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,5583.72,5583.72,,0,0.0,,7,0,,,37
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,8858.69,8858.69,,0,0.0,31.0,35,0,,,65
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,7044.97,7044.97,,0,0.0,,7,0,,,37
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,3494.38,3494.38,,0,0.0,,7,0,,,37
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,2935.32,2935.32,,0,0.0,,7,0,,,37
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,1379.41,1379.41,,0,0.0,,7,0,,,37
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,3.0,0.0,,65.0,316.68,0.0,,0,0.0,,7,0,,,37
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,240.68,240.68,,0,0.0,30.0,30,0,,,60
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,19910.3,19910.3,,0,0.0,,7,0,,,37
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,1561.82,1561.82,,0,0.0,30.0,30,0,,,60
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,4096.83,4096.83,,0,0.0,30.0,30,0,,,60
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,3330.59,3330.59,,0,0.0,,7,0,,,37
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,2470.92,2470.92,,0,0.0,30.0,30,0,,,60
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,1155.59,1155.59,,0,0.0,,7,0,,,37
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,1451.39,1451.39,,0,0.0,,7,0,,,37
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,8286.34,8286.34,,0,0.0,,7,0,,,37
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,7522.19,7522.19,,0,0.0,,7,0,,,37
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,11614.09,11614.09,,0,0.0,,7,0,,,37
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,2308.23,2308.23,,0,0.0,,7,0,,,37
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,2297.38,2297.38,,0,0.0,,7,0,,,37
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,1151.65,1151.65,,0,0.0,,7,0,,,37
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,1476.04,1476.04,,0,0.0,,7,0,,,37
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,1674.23,1674.23,,0,0.0,,7,0,,,37
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,2344.71,2344.71,,0,0.0,30.0,30,0,,,60
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,10102.56,10102.56,,0,0.0,,7,0,,,37
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,7096.24,7096.24,,0,0.0,,7,0,,,37
28.0,3220.0,1.0,0.0,8.0,2.0,0.0,84547.0,3658.0,30.0,1812.0,5.0,1.0,0.0,,65.0,1359.69,1359.69,30.0,0,13.0,14.0,7,13,,,7
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,1091.5,1091.5,,0,0.0,31.0,35,0,,,65
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,759.22,759.22,,0,0.0,,7,0,,,37
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,3809.9,3809.9,,0,0.0,30.0,30,0,,,60
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1701.0,37.0,1.0,0.0,,65.0,7171.58,7171.58,,0,0.0,,7,0,,,37
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,1043.19,1043.19,,0,0.0,30.0,30,0,,,60
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,4787.03,4787.03,,0,0.0,,7,0,,,37
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,5666.54,5666.54,,0,0.0,,7,0,,,37
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,1440.55,1440.55,,0,0.0,,7,0,,,37
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,2044.38,2044.38,,0,0.0,,7,0,,,37
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,8359.42,8359.42,,0,0.0,,7,0,,,37
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,5511.74,5511.74,,0,0.0,35.0,33,0,,,33
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,99667.2,99667.2,,0,0.0,,7,0,,,37
28.0,3220.0,1.0,0.0,8.0,2.0,0.0,84550.0,3658.0,30.0,1812.0,5.0,1.0,0.0,,65.0,1928.62,1928.62,30.0,0,13.0,14.0,7,13,,,7
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,3.0,0.0,,65.0,2435.07,0.0,,0,0.0,30.0,30,0,,,60
28.0,3220.0,1.0,0.0,8.0,2.0,,,3658.0,30.0,1834.0,37.0,1.0,0.0,,65.0,3113.79,3113.79,,0,0.0,,7,0,,,37
29.0,1726.0,0.0,1.0,9.0,1.0,0.0,7240.0,3643.0,29.0,1488.0,45.0,1.0,0.0,,0.0,87957.23,87957.23,30.0,0,3.0,6.0,30,3,,,60
29.0,1726.0,0.0,0.0,9.0,1.0,0.0,7240.0,3643.0,29.0,1488.0,45.0,1.0,0.0,,0.0,87957.23,87957.23,30.0,0,3.0,6.0,30,3,,,60
28.0,613.0,1.0,0.0,8.0,2.0,,,3607.0,30.0,1834.0,37.0,1.0,0.0,,100.0,4138.42,4138.42,,0,0.0,35.0,43,0,,,73
28.0,1726.0,0.0,2.0,8.0,1.0,,,3615.0,30.0,1488.0,45.0,1.0,0.0,,0.0,2966.12,2966.12,,0,0.0,,30,0,,,60
28.0,613.0,1.0,0.0,8.0,2.0,,,3607.0,30.0,1834.0,37.0,1.0,0.0,,100.0,2547.36,2547.36,,0,0.0,35.0,43,0,,,73
28.0,1726.0,0.0,0.0,8.0,1.0,,,3615.0,30.0,1488.0,45.0,1.0,0.0,,0.0,2966.12,2966.12,,0,0.0,,30,0,,,60
28.0,613.0,1.0,0.0,8.0,2.0,,,3607.0,30.0,1834.0,37.0,1.0,0.0,,100.0,4281.44,4281.44,,0,0.0,35.0,43,0,,,73
